1,FE-3-0-100M-CORE,202.59.80.2,0.974,30,70
2,10.10.80.1,10.10.80.1,1.531,0,0
3,117.20.21.21,117.20.21.21,2.393,24.9056,67.0822
4,221.132.112.213,221.132.112.213,22.255,24.9056,67.0822
5,80.81.64.53,80.81.64.53,181.915,40.4172,-3.684
6,so-3-3-0.0.cjr01.ldn004.flagtel.com,62.216.129.146,177.337,51.4964,-0.1224
7,82.195.188.21,82.195.188.21,177.018,51.35,-0.15
8,sl-bb23-lon-8-0.sprintlink.net,213.206.128.62,177.158,51.4964,-0.1224
9,sl-bb21-lon-13-0.sprintlink.net,213.206.128.55,172.818,51.4964,-0.1224
10,sl-bb21-tuk-8-0-0.sprintlink.net,144.232.9.209,243.642,37.751,-97.822
11,sl-bb23-pen-13-0.sprintlink.net,144.232.20.138,246.459,37.751,-97.822
12,sl-bb20-pen-14-0.sprintlink.net,144.232.16.25,413.422,37.751,-97.822
13,sl-bb25-pen-8-0.sprintlink.net,144.232.5.174,245.168,37.751,-97.822
14,sl-crs1-stk-0-0-0-3.sprintlink.net,144.232.8.167,315.567,37.751,-97.822
15,sl-bb20-sj-2-0.sprintlink.net,144.232.18.150,314.943,37.751,-97.822
16,sl-st20-sj-0-0.sprintlink.net,144.232.18.106,316.954,37.751,-97.822
17,sl-china6-2-0.sprintlink.net,144.223.242.70,498.203,38.9604,-94.5765
18,219.158.25.117,219.158.25.117,510.425,34.7725,113.7266
19,219.158.4.50,219.158.4.50,508.382,34.7725,113.7266
20,219.158.4.49,219.158.4.49,524.481,34.7725,113.7266
21,219.158.7.46,219.158.7.46,625.641,34.7725,113.7266
22,202.99.66.170,202.99.66.170,630.538,39.1422,117.1767
23,60.28.31.126,60.28.31.126,623.013,39.1422,117.1767
24,60.28.31.106,60.28.31.106,620.260,39.1422,117.1767
25,60.28.253.254,60.28.253.254,633.600,39.1422,117.1767
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
