1,Vlan154.DEL-ISP-COR-SWH-002.mantraonline.com,61.95.250.140,0.412,28.6,77.2
2,59.145.7.38,59.145.7.38,39.501,28.6,77.2
3,59.145.6.29,59.145.6.29,39.488,28.6,77.2
4,sl-gw39-nyc-10-2.sprintlink.net,144.223.157.149,263.376,38.9604,-94.5765
5,sl-bb21-nyc-3-0-0.sprintlink.net,144.232.13.57,263.435,37.751,-97.822
6,sl-bb27-pen-12-0.sprintlink.net,144.232.20.97,265.751,37.751,-97.822
7,sl-bb24-pen-15-0.sprintlink.net,144.232.16.81,265.621,37.751,-97.822
8,sl-bb20-rly-15-0-0.sprintlink.net,144.232.20.145,269.081,37.751,-97.822
9,sl-bb23-rly-9-0.sprintlink.net,144.232.14.118,268.930,37.751,-97.822
10,sl-bb21-rly-9-0.sprintlink.net,144.232.14.133,268.939,37.751,-97.822
11,sl-bb21-atl-6-0.sprintlink.net,144.232.20.176,285.958,37.751,-97.822
12,sl-gw25-atl-15-0-0.sprintlink.net,144.232.22.14,284.419,37.751,-97.822
13,sl-timewarner-16-0.sprintlink.net,144.223.47.110,293.177,33.9269,-117.8612
14,66.192.247.211,66.192.247.211,323.012,37.751,-97.822
15,ge8-13.csw5-pmtpa.wikimedia.org,66.193.50.242,318.675,28.5801,-81.441
16,rr.pmtpa.wikimedia.org,66.230.200.100,318.554,27.9578,-82.4622
