1,Vlan154.DEL-ISP-COR-SWH-002.mantraonline.com,61.95.250.140,0.650,28.6,77.2
2,POS2-0.CHN-ISP-COR-RTR-044.mantraonline.com,61.95.176.65,33.877,28.6,77.2
3,202.56.223.17,202.56.223.17,33.844,28.6,77.2
4,sl-gw39-nyc-10-2.sprintlink.net,144.223.157.149,257.760,38.9604,-94.5765
5,sl-bb21-nyc-3-0-0.sprintlink.net,144.232.13.57,257.712,37.751,-97.822
6,sl-crs1-nyc-0-4-0-0.sprintlink.net,144.232.7.111,258.334,37.751,-97.822
7,sl-bb23-pen-4-0-0.sprintlink.net,144.232.20.123,260.725,37.751,-97.822
8,sl-bb22-pen-14-0.sprintlink.net,144.232.8.178,267.236,37.751,-97.822
9,sl-bb27-rly-3-0.sprintlink.net,144.232.18.186,263.143,37.751,-97.822
10,sl-bb22-rly-10-0.sprintlink.net,144.232.14.177,269.945,37.751,-97.822
11,sl-bb22-sj-10-0.sprintlink.net,144.232.20.186,347.273,37.751,-97.822
12,sl-crs1-sj-0-4-0-0.sprintlink.net,144.232.3.7,326.452,37.751,-97.822
13,sl-st22-sj-2-0-0.sprintlink.net,144.232.18.180,324.893,37.751,-97.822
14,144.223.242.86,144.223.242.86,303.097,38.9604,-94.5765
15,border2.pc1-0-bbnet1.sje.pnap.net,66.151.144.5,302.535,37.751,-97.822
16,*,*,*,,
17,*,*,*,,
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
21,*,*,*,,
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
