1,anake000br004.thalamus.net,212.31.160.254,0.451,56.4322,12.8333
2,static-213.187.192.29.addr.tdcsong.se,213.187.192.29,1.231,56.1667,14.85
3,194.100.250.13,194.100.250.13,2.583,60.1708,24.9375
4,tge1-2.bgt-peer2.mmx.se.sn.net,88.131.143.114,2.587,59.3247,18.056
5,xe-4-0-0.10G.albnxu7.ip.tele.dk,195.215.109.145,3.303,55.6572,12.4736
6,pos0-0.2488M.albnxg1.ip.tele.dk,83.88.25.165,4.274,55.7123,12.0564
7,pos6-0.2488M.nyk2nxg2.ip.tele.dk,83.88.26.6,96.996,55.7123,12.0564
8,sl-gw37-nyc-14-0.sprintlink.net,160.81.182.197,97.035,37.751,-97.822
9,sl-bb21-nyc-4-0.sprintlink.net,144.232.13.65,97.324,37.751,-97.822
10,sl-bb27-pen-12-0.sprintlink.net,144.232.20.97,113.229,37.751,-97.822
11,sl-bb24-pen-15-0.sprintlink.net,144.232.16.81,99.672,37.751,-97.822
12,sl-bb25-pen-14-0.sprintlink.net,144.232.16.78,113.080,37.751,-97.822
13,sl-crs2-stk-0-0-0-2.sprintlink.net,144.232.20.167,168.609,37.751,-97.822
14,sl-bb24-sj-9-0.sprintlink.net,144.232.20.181,171.153,37.751,-97.822
15,sl-bb20-ana-6-0.sprintlink.net,144.232.20.100,180.386,37.751,-97.822
16,sl-gw29-ana-0-0.sprintlink.net,144.232.1.146,188.209,37.751,-97.822
17,sl-china6-4-0.sprintlink.net,144.232.54.74,495.277,37.751,-97.822
18,219.158.4.34,219.158.4.34,542.045,34.7725,113.7266
19,219.158.4.33,219.158.4.33,548.094,34.7725,113.7266
20,202.96.12.34,202.96.12.34,557.271,39.9289,116.3883
21,61.148.3.30,61.148.3.30,525.135,39.9289,116.3883
22,*,202.106.48.18,202.106.48.18,39.9289,116.3883
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
