1,anake000br004.thalamus.net,212.31.160.254,0.540,56.4322,12.8333
2,static-213.187.192.29.addr.tdcsong.se,213.187.192.29,1.307,56.1667,14.85
3,tge2-4-53.krs2-p2.mmx.se.sn.net,194.100.250.13,2.475,60.1708,24.9375
4,tge1-2.bgt-peer2.mmx.se.sn.net,88.131.143.114,2.476,59.3247,18.056
5,xe-4-0-0.10G.albnxu7.ip.tele.dk,195.215.109.145,3.445,55.6572,12.4736
6,pos0-0.2488M.albnxg1.ip.tele.dk,83.88.25.165,3.304,55.7123,12.0564
7,pos6-0.2488M.nyk2nxg2.ip.tele.dk,83.88.26.6,97.270,55.7123,12.0564
8,sl-gw37-nyc-14-0.sprintlink.net,160.81.182.197,97.183,37.751,-97.822
9,sl-bb21-nyc-4-0.sprintlink.net,144.232.13.65,97.875,37.751,-97.822
10,sl-bb27-pen-12-0.sprintlink.net,144.232.20.97,113.086,37.751,-97.822
11,sl-bb26-pen-15-0.sprintlink.net,144.232.16.93,100.384,37.751,-97.822
12,sl-bb25-pen-15-0.sprintlink.net,144.232.16.89,112.945,37.751,-97.822
13,sl-crs1-stk-0-0-0-3.sprintlink.net,144.232.8.167,*,37.751,-97.822
14,sl-bb20-sj-2-0.sprintlink.net,144.232.18.150,197.306,37.751,-97.822
15,sl-st20-sj-0-0.sprintlink.net,144.232.18.106,186.145,37.751,-97.822
16,sl-microsoft-32-0.sprintlink.net,144.223.242.78,186.917,38.9604,-94.5765
17,ge-6-3-0-55.sjc-64cb-1b.ntwk.msn.net,207.46.37.197,172.807,47.6801,-122.1206
18,ge-0-0-0-0.sjc-64cb-1a.ntwk.msn.net,207.46.37.57,186.563,47.6801,-122.1206
19,ge-7-1-0-0.by2-64c-1a.ntwk.msn.net,207.46.33.18,173.777,47.6801,-122.1206
20,*,*,*,,
21,*,*,*,,
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
