1,ge-0-3-0.3.gw01.registro.br,200.160.2.253,0.436,-22.8305,-43.2192
2,*,*,*,,
3,sl-gw18-nyc-7-2.sprintlink.net,144.223.128.37,111.279,38.9604,-94.5765
4,sl-bb21-nyc-12-1.sprintlink.net,144.232.13.162,112.383,37.751,-97.822
5,sl-bb27-pen-12-0.sprintlink.net,144.232.20.97,129.501,37.751,-97.822
6,sl-bb24-pen-15-0.sprintlink.net,144.232.16.81,113.659,37.751,-97.822
7,sl-bb20-rly-15-0-0.sprintlink.net,144.232.20.145,118.985,37.751,-97.822
8,sl-bb24-rly-9-0.sprintlink.net,144.232.14.122,165.870,37.751,-97.822
9,sl-st22-ash-6-0.sprintlink.net,144.232.20.189,120.217,37.751,-97.822
10,144.228.188.50,144.228.188.50,148.571,37.751,-97.822
17,208.65.153.238,208.65.153.238,185.684,37.751,-97.822
