1,pophannover.helios.de,193.141.98.1,3,51.2993,9.491
2,popcore2.pop-hannover.net,62.48.66.117,3,52.3667,9.7167
3,globalcore.pop-hannover.net,62.48.66.102,2,52.3667,9.7167
4,64.215.24.13,64.215.24.13,11,37.751,-97.822
5,sprint-1.ar1.CPH1.gblx.net,64.212.107.18,27,37.751,-97.822
6,sl-bb20-cop-15-0.sprintlink.net,80.77.64.33,26,55.7123,12.0564
7,sl-bb21-msq-10-0.sprintlink.net,144.232.19.29,93,37.751,-97.822
8,sl-bb27-rly-8-0.sprintlink.net,144.232.20.73,100,37.751,-97.822
9,sl-bb23-rly-13-0.sprintlink.net,144.232.14.141,99,37.751,-97.822
10,sl-bb21-rly-9-0.sprintlink.net,144.232.14.133,100,37.751,-97.822
11,sl-bb21-atl-6-0.sprintlink.net,144.232.20.176,113,37.751,-97.822
12,sl-gw25-atl-15-0-0.sprintlink.net,144.232.22.14,112,37.751,-97.822
13,sl-timewarner-16-0.sprintlink.net,144.223.47.110,122,33.9269,-117.8612
14,66.192.247.211,66.192.247.211,146,37.751,-97.822
15,ge8-13.csw5-pmtpa.wikimedia.org,66.193.50.242,136,28.5801,-81.441
16,rr.pmtpa.wikimedia.org,66.230.200.100,136,27.9578,-82.4622
