1,143.160.32.200,143.160.32.200,0.928,-26.7167,27.1
2,fw,143.160.64.1,0.372,-26.7167,27.1
3,igs,143.160.4.2,0.876,-26.7167,27.1
4,bb-puk-mc-ipnet.uni.net.za,155.232.207.69,10.616,-33.9833,18.4
5,tnet-0001-telkombell-ce-3.uni.net.za,155.232.210.6,32.280,-33.9833,18.4
6,int-puk-mc-ipnet.uni.net.za,155.232.200.129,32.501,-33.9833,18.4
7,wblv-ip-lir-1-wan.telkom-ipnet.co.za,196.25.251.149,60.352,-29,24
8,lon-ip-dir-telecity-pos-6-0.telkom-ipnet.co.za,196.43.18.94,192.964,-29,24
9,83.245.126.125,83.245.126.125,182.715,53.3019,-6.4178
10,209.85.252.40,209.85.252.40,183.639,37.751,-97.822
11,66.249.95.146,66.249.95.146,251.898,37.4192,-122.0574
12,216.239.46.227,216.239.46.227,275.394,37.3688,-122.0363
13,72.14.233.115,72.14.233.115,267.755,37.4192,-122.0574
14,72.14.239.12,72.14.239.12,326.431,37.4192,-122.0574
15,72.14.233.119,72.14.233.119,322.485,37.4192,-122.0574
16,216.239.46.203,216.239.46.203,323.186,37.3688,-122.0363
17,209.85.250.63,209.85.250.63,328.645,37.751,-97.822
18,72.14.233.14,72.14.233.14,337.787,37.4192,-122.0574
19,po-in-f104.google.com,72.14.253.104,330.860,41.2307,-96.1178
