1,143.160.32.200,143.160.32.200,1.000,-26.7167,27.1
2,fw,143.160.64.1,0.436,-26.7167,27.1
3,igs,143.160.4.2,1.121,-26.7167,27.1
4,bb-puk-mc-ipnet.uni.net.za,155.232.207.69,11.378,-33.9833,18.4
5,tnet-0001-telkombell-ce-3.uni.net.za,155.232.210.6,32.189,-33.9833,18.4
6,int-puk-mc-ipnet.uni.net.za,155.232.200.129,179.350,-33.9833,18.4
7,wblv-ip-lir-1-wan.telkom-ipnet.co.za,196.25.251.149,120.806,-29,24
8,hkg-ip-dir-hongkong-pos-6-0.telkom-ipnet.co.za,196.43.9.6,345.630,-29,24
9,ge13-2.br01.hkg04.pccwbtn.net,63.218.115.109,554.893,38.9841,-77.3827
10,cnc.pos2-1.br01.hkg05.pccwbtn.net,63.218.145.146,532.923,38.9841,-77.3827
11,219.158.4.34,219.158.4.34,540.238,34.7725,113.7266
12,219.158.4.33,219.158.4.33,550.081,34.7725,113.7266
13,202.96.12.34,202.96.12.34,571.048,39.9289,116.3883
14,61.148.3.30,61.148.3.30,588.272,39.9289,116.3883
15,202.106.48.18,202.106.48.18,576.553,39.9289,116.3883
16,*,*,*,,
17,*,*,*,,
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
