1,143.160.32.200,143.160.32.200,3.619,-26.7167,27.1
2,fw,143.160.64.1,0.445,-26.7167,27.1
3,igs,143.160.4.2,0.905,-26.7167,27.1
4,bb-puk-mc-ipnet.uni.net.za,155.232.207.69,11.076,-33.9833,18.4
5,tnet-0001-telkombell-ce-3.uni.net.za,155.232.210.6,31.950,-33.9833,18.4
6,int-puk-mc-ipnet.uni.net.za,155.232.200.129,33.170,-33.9833,18.4
7,wblv-ip-lir-1-wan.telkom-ipnet.co.za,196.25.251.149,32.807,-29,24
8,ams-ip-dir-globalc-pos-6-0.telkom-ipnet.co.za,196.43.9.158,190.289,-29,24
9,so-0-2-0.ar2.AMS2.gblx.net,64.210.21.45,190.630,37.751,-97.822
10,INTERNAP.te1-3.ar1.snv2.gblx.net,64.210.28.142,336.422,37.751,-97.822
11,border2.pc1-0-bbnet1.sje.pnap.net,66.151.144.5,335.692,37.751,-97.822
12,friendster-4a.border2.sje.pnap.net,66.151.139.42,361.087,37.751,-97.822
13,*,*,*,,
14,*,*,*,,
15,*,*,*,,
16,*,*,*,,
17,*,*,*,,
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
