1,143.160.32.200,143.160.32.200,0.949,-26.7167,27.1
2,fw,143.160.64.1,0.418,-26.7167,27.1
3,igs,143.160.4.2,1.204,-26.7167,27.1
4,bb-puk-mc-ipnet.uni.net.za,155.232.207.69,10.915,-33.9833,18.4
5,tnet-0001-telkombell-ce-3.uni.net.za,155.232.210.6,31.800,-33.9833,18.4
6,int-puk-mc-ipnet.uni.net.za,155.232.200.129,33.359,-33.9833,18.4
7,wblv-ip-lir-1-wan.telkom-ipnet.co.za,196.25.251.149,32.167,-29,24
8,lon-ip-dir-telecity-pos-6-0.telkom-ipnet.co.za,196.43.18.94,182.304,-29,24
9,213.228.228.214,213.228.228.214,332.024,51.4964,-0.1224
10,ge-6-3-0-44.sjc-64cb-1a.ntwk.msn.net,207.46.44.98,320.640,47.6801,-122.1206
11,so-7-2-2-0.tuk-64cb-1a.ntwk.msn.net,207.46.34.162,338.969,47.6801,-122.1206
12,ge-0-0-0-0.tuk-64cb-1b.ntwk.msn.net,207.46.41.74,338.426,47.6801,-122.1206
13,po15.tuk-65ns-mcs-1a.ntwk.msn.net,207.46.35.138,338.094,47.6801,-122.1206
14,*,*,*,,
15,*,*,*,,
16,*,*,*,,
17,*,*,*,,
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
