1,143.160.32.200,143.160.32.200,0.932,-26.7167,27.1
2,fw,143.160.64.1,0.405,-26.7167,27.1
3,igs,143.160.4.2,0.919,-26.7167,27.1
4,bb-puk-mc-ipnet.uni.net.za,155.232.207.69,11.486,-33.9833,18.4
5,tnet-0001-telkombell-ce-3.uni.net.za,155.232.210.6,32.297,-33.9833,18.4
6,int-puk-mc-ipnet.uni.net.za,155.232.200.129,201.627,-33.9833,18.4
7,wblv-ip-lir-1-wan.telkom-ipnet.co.za,196.25.251.149,236.464,-29,24
8,196.43.18.66,196.43.18.66,406.691,-29,24
9,pos2-0.cr02.ash01.pccwbtn.net,63.218.94.17,359.093,38.9841,-77.3827
10,eqix.asbn.twtelecom.net,206.223.115.36,382.579,37.5331,-122.2471
11,66.192.247.179,66.192.247.179,500.327,37.751,-97.822
12,ge8-13.csw5-pmtpa.wikimedia.org,66.193.50.242,441.235,28.5801,-81.441
13,rr.pmtpa.wikimedia.org,66.230.200.100,476.772,27.9578,-82.4622
